obj_id,MJD,PLATE,FIBERID,ra,dec,index1
1237667442973802752,null,null,null,null,null,164
1237666229118046234,null,null,null,null,null,165
1237673756041937166,54180,2677,156,111.15959,31.124735,168
1237650760776548427,null,null,null,null,null,173
1237650369941078039,null,null,null,null,null,174
1237680272041050406,null,null,null,null,null,183
1237673756041740539,54409,2695,179,110.61566,30.860259,192
1237658297922486286,null,null,null,null,null,195
1237654601028075566,null,null,null,null,null,196
1237654605322780724,null,null,null,null,null,197
1237654605860896940,null,null,null,null,null,198
1237666243601958493,null,null,null,null,null,206
1237666243601498248,null,null,null,null,null,208
1237666183492599850,null,null,null,null,null,222
1237658300598386805,null,null,null,null,null,226
1237673326537080937,null,null,null,null,null,235
1237658300062171147,null,null,null,null,null,239
1237661121314488553,null,null,null,null,null,272
1237661082128745364,null,null,null,null,null,278
1237667211582832697,null,null,null,null,null,282
1237658188926550024,null,null,null,null,null,284
1237655502426603857,null,null,null,null,null,289
1237679005019799620,null,null,null,null,null,291
1237679006093344897,null,null,null,null,null,292
1237655501889995340,null,null,null,null,null,295
1237653739338334368,null,null,null,null,null,300
1237656241707286673,null,null,null,null,null,317
1237656241706631388,53242,1895,272,354.58531,14.481033,318
1237656241707548857,null,null,null,null,null,319
1237658221138871558,null,null,null,null,null,330
1237651699226902739,null,null,null,null,null,346
1237651698690163150,null,null,null,null,null,347
1237673431764435156,null,null,null,null,null,348
1237679582155964599,null,null,null,null,null,353
1237679582155571389,null,null,null,null,null,355
1237657629514793168,null,null,null,null,null,356
1237678860094537753,null,null,null,null,null,357
1237657629514989578,null,null,null,null,null,360
1237653650773901338,null,null,null,null,null,361
1237679582155702554,null,null,null,null,null,362
1237680316060795576,null,null,null,null,null,364
1237661967428419692,null,null,null,null,null,365
1237678860094472253,null,null,null,null,null,366
1237668349745627348,null,null,null,null,null,368
1237661966354022596,null,null,null,null,null,369
1237678892817187027,null,null,null,null,null,370
1237680316597534733,null,null,null,null,null,371
1237668349745889378,null,null,null,null,null,374
1237657608571715813,54097,2674,425,123.60584,37.853605,375
1237678918605537536,null,null,null,null,null,376
1237657629514989683,null,null,null,null,null,379
1237657608035369358,null,null,null,null,null,380
1237668349745758415,null,null,null,null,null,381
1237657594076660147,54097,2674,103,125.28407,37.460645,383
1237652899161374806,null,null,null,null,null,391
1237665567693340925,null,null,null,null,null,392
1237661069248823311,null,null,null,null,null,393
1237649961383363030,null,null,null,null,null,395
1237667293726244910,null,null,null,null,null,399
1237652900236296300,null,null,null,null,null,400
1237665567693275519,null,null,null,null,null,403
1237666463185174845,null,null,null,null,null,407
1237667293189505211,null,null,null,null,null,408
1237667430093291751,null,null,null,null,null,410
1237667430630031407,null,null,null,null,null,411
1237667293189046421,null,null,null,null,null,412
1237667430093226087,null,null,null,null,null,413
1237667293189177549,null,null,null,null,null,416
1237667293189112062,null,null,null,null,null,419
1237667430630228010,null,null,null,null,null,420
1237667206208750023,null,null,null,null,null,426
1237666463185175056,null,null,null,null,null,431
1237655747783033491,null,null,null,null,null,440
1237656564366966900,null,null,null,null,null,444
1237658302205263904,null,null,null,null,null,447
1237658302205526175,null,null,null,null,null,448
1237658302205132944,null,null,null,null,null,449
1237672004234052894,null,null,null,null,null,456
1237679504855990511,null,null,null,null,null,464
1237680246814015775,null,null,null,null,null,465
1237679504318464191,null,null,null,null,null,469
1237663142636552900,null,null,null,null,null,470
1237679504318595223,null,null,null,null,null,471
1237663273634956087,null,null,null,null,null,477
1237663273098150414,null,null,null,null,null,481
1237668756169818381,null,null,null,null,null,483
1237663273634891271,null,null,null,null,null,484
1237671566136508481,54523,2549,275,118.25772,83.171405,492
1237671566136508667,null,null,null,null,null,493
1237671566136115579,null,null,null,null,null,495
1237653587407667287,null,null,null,null,null,496
1237654390029811860,null,null,null,null,null,497
1237671071150637355,null,null,null,null,null,502
1237654654173184126,null,null,null,null,null,504
1237653587944407348,null,null,null,null,null,509
1237653587407536211,null,null,null,null,null,515
1237649768106492528,null,null,null,null,null,522
1237672003157429828,null,null,null,null,null,535
1237668709985747047,null,null,null,null,null,540
1237667246488027163,null,null,null,null,null,544
1237664132631101458,null,null,null,null,null,553
1237664131558080520,null,null,null,null,null,554
1237655126079832147,null,null,null,null,null,561
1237674372359979194,null,null,null,null,null,569
1237665549439140054,null,null,null,null,null,572
1237665530650558733,null,null,null,null,null,573
1237678879937069144,null,null,null,null,null,575
1237680498600313372,null,null,null,null,null,592
1237680502893642475,null,null,null,null,null,594
1237671764787986649,null,null,null,null,null,597
1237671266035368010,null,null,null,null,null,598
1237651273494495309,null,null,null,null,null,612
1237651273494233417,null,null,null,null,null,613
1237651273494495440,null,null,null,null,null,614
1237680502894297283,null,null,null,null,null,616
1237656564355694697,null,null,null,null,null,617
1237655747771367629,null,null,null,null,null,619
1237662663220789620,null,null,null,null,null,622
1237655747771564072,null,null,null,null,null,627
1237671939812361248,null,null,null,null,null,629
1237671969328006244,null,null,null,null,null,630
1237664670053236851,null,null,null,null,null,631
1237671969328006311,null,null,null,null,null,632
1237671969328137588,null,null,null,null,null,638
1237671691228086875,null,null,null,null,null,645
1237671691227824262,null,null,null,null,null,647
1237671260656435772,53442,2076,505,121.49515,7.413463,648
1237671691765022732,null,null,null,null,null,650
1237665536543686716,null,null,null,null,null,651
1237661818169655386,null,null,null,null,null,652
1237671691765219564,null,null,null,null,null,655
1237671692302090488,null,null,null,null,null,658
1237668734684955064,null,null,null,null,null,663
1237664289929953428,null,null,null,null,null,667
1237671260120154415,null,null,null,null,null,669
1237661069772849317,null,null,null,null,null,671
1237678858993074201,null,null,null,null,null,689
1237678876173861056,null,null,null,null,null,691
1237679322324795453,null,null,null,null,null,702
1237679323399782428,null,null,null,null,null,703
1237678876174582057,null,null,null,null,null,713
1237678876174188813,null,null,null,null,null,715
1237678876174581876,null,null,null,null,null,716
1237678858456334460,null,null,null,null,null,718
1237673739399004391,null,null,null,null,null,719
1237655493834702866,null,null,null,null,null,725
1237655498130260087,null,null,null,null,null,726
1237655498667393133,null,null,null,null,null,729
1237674650465534065,null,null,null,null,null,737
1237667733960720465,null,null,null,null,null,738
1237667430092374091,null,null,null,null,null,745
1237667210510074175,null,null,null,null,null,746
1237667253459157066,null,null,null,null,null,747
1237661070863761578,null,null,null,null,null,768
1237661070327218427,null,null,null,null,null,769
1237658302742528171,null,null,null,null,null,771
1237670960544481390,null,null,null,null,null,775
1237653652922695756,null,null,null,null,null,776
1237678776850186777,null,null,null,null,null,777
1237661968501244068,null,null,null,null,null,780
1237679167161958418,null,null,null,null,null,781
1237678536340210122,null,null,null,null,null,782
1237655107289219127,null,null,null,null,null,785
1237679996618735849,null,null,null,null,null,786
1237680247339155857,null,null,null,null,null,788
1237679997155803350,null,null,null,null,null,790
1237670444611404218,null,null,null,null,null,794
1237678876178186367,null,null,null,null,null,795
1237666184559657268,null,null,null,null,null,796
1237666213551867940,null,null,null,null,null,801
1237667111720255577,null,null,null,null,null,803
1237667212121210957,null,null,null,null,null,804
1237667212658016411,null,null,null,null,null,805
1237667212657360945,null,null,null,null,null,808
1237667255070294019,null,null,null,null,null,812
1237667212121079844,null,null,null,null,null,814
1237655557720441252,null,null,null,null,null,816
1237667111720321196,null,null,null,null,null,817
1237653587944669378,null,null,null,null,null,836
1237654391640293595,null,null,null,null,null,837
1237673703969325095,null,null,null,null,null,838
1237654871598694699,null,null,null,null,null,847
1237678892817055932,null,null,null,null,null,850
1237665441000128633,null,null,null,null,null,856
1237660343393189978,null,null,null,null,null,861
1237660959184519222,null,null,null,null,null,864
1237665532789981365,null,null,null,null,null,866
1237665531724431557,null,null,null,null,null,876
1237648704060719283,null,null,null,null,null,886
1237655498140549251,null,null,null,null,null,891
1237669680116203643,null,null,null,null,null,892
1237669702120374415,null,null,null,null,null,894
1237669702657573014,null,null,null,null,null,897
1237657595687534730,54115,2670,451,124.57582,38.785183,905
1237657596224537102,null,null,null,null,null,906
1237657594614055288,null,null,null,null,null,910
1237657595150729272,54115,2670,540,125.00545,38.576388,913
1237651754553180182,null,null,null,null,null,915
1237651755090640928,null,null,null,null,null,919
1237652987183432378,null,null,null,null,null,937
1237659149924565078,54941,3297,159,229.30434,51.194911,942
1237659149924499658,null,null,null,null,null,944
1237657630588469494,null,null,null,null,null,959
1237671940354015441,null,null,null,null,null,960
1237678881024901207,null,null,null,null,null,967
1237679435059888211,null,null,null,null,null,970
1237649743409513184,null,null,null,null,null,983
1237652936181481499,null,null,null,null,null,995
1237646645685256342,null,null,null,null,null,998
1237666299489878153,null,null,null,null,null,999
1237666463191859269,54515,2939,237,114.86253,65.412832,1003
1237673429617935493,54417,2700,72,102.30151,37.444061,1005
1237666462654857553,54523,2944,244,114.26594,64.9235,1007
1237670459125204999,null,null,null,null,null,1012
1237670962171938659,null,null,null,null,null,1013
1237673703962706082,54417,2700,7,101.97621,36.563977,1020
1237678860094079019,null,null,null,null,null,1021
1237668271367323815,null,null,null,null,null,1022
1237668270829862969,null,null,null,null,null,1024
1237678859556618280,null,null,null,null,null,1025
1237668297142632659,null,null,null,null,null,1028
1237668350820024505,null,null,null,null,null,1029
1237658491744813180,null,null,null,null,null,1036
1237658491744944233,null,null,null,null,null,1037
1237661972795883597,null,null,null,null,null,1039
1237657611262492723,null,null,null,null,null,1041
1237657611799822488,null,null,null,null,null,1042
1237657220950851753,null,null,null,null,null,1043
1237657611799363721,null,null,null,null,null,1045
1237659236363340207,null,null,null,null,null,1046
1237662196135297128,null,null,null,null,null,1074
1237661871865004062,null,null,null,null,null,1076
1237668689048635743,null,null,null,null,null,1103
1237649920582484164,null,null,null,null,null,1106
1237649954407448600,null,null,null,null,null,1108
1237653651847446695,null,null,null,null,null,1109
1237649954407383102,null,null,null,null,null,1111
1237680307470926241,null,null,null,null,null,1115
1237663230697538151,53240,1889,569,354.23996,49.922384,1118
1237680303713026201,null,null,null,null,null,1119
1237680331630510129,null,null,null,null,null,1121
1237680507187888525,null,null,null,null,null,1124
1237680473909821761,null,null,null,null,null,1125
1237648704062226866,null,null,null,null,null,1136
1237655693556515023,null,null,null,null,null,1138
1237648720717611363,null,null,null,null,null,1139
1237666463722636534,null,null,null,null,null,1144
1237667782831440018,null,null,null,null,null,1153
1237667735041933380,null,null,null,null,null,1154
1237667781757566980,null,null,null,null,null,1155
1237667782831440026,null,null,null,null,null,1156
1237671072224968953,null,null,null,null,null,1157
1237671073835581678,null,null,null,null,null,1158
1237671073298776091,54481,2541,482,127.71673,83.961677,1159
1237671688005156943,null,null,null,null,null,1161
1237667206746014222,null,null,null,null,null,1166
1237666463722439654,53709,2302,119,83.299634,61.944915,1169
1237667206746407778,null,null,null,null,null,1171
1237666463722897663,53709,2302,632,85.161987,62.375115,1174
1237667206209339492,53682,2300,584,84.029236,61.902732,1175
1237678879928091340,null,null,null,null,null,1185
1237661353777233941,null,null,null,null,null,1194
1237651496832532773,null,null,null,null,null,1195
1237657222562054388,null,null,null,null,null,1196
1237661353777234010,null,null,null,null,null,1197
1237665549975814453,null,null,null,null,null,1198
1237680192040140918,null,null,null,null,null,1201
1237661055819055568,null,null,null,null,null,1202
1237657221488050303,null,null,null,null,null,1203
1237657775544205440,null,null,null,null,null,1205
1237651272957952060,null,null,null,null,null,1208
1237657776618012868,null,null,null,null,null,1209
1237651496832401478,null,null,null,null,null,1210
1237657776618144040,null,null,null,null,null,1211
1237680192040206602,null,null,null,null,null,1213
1237665533335830823,null,null,null,null,null,1215
1237661055282053303,53763,2397,2,50.390997,41.026274,1219
1237646798134379169,null,null,null,null,null,1222
1237655748856381489,null,null,null,null,null,1237
1237674286473676360,null,null,null,null,null,1238
1237654386803605640,null,null,null,null,null,1246
1237673703969653065,null,null,null,null,null,1247
1237654390030729591,null,null,null,null,null,1248
1237653589019066494,null,null,null,null,null,1250
1237667245937721350,null,null,null,null,null,1254
1237667245938311170,null,null,null,null,null,1255
1237667245400981573,null,null,null,null,null,1256
1237669696766804032,null,null,null,null,null,1263
1237669516362514621,null,null,null,null,null,1264
1237668728235426131,null,null,null,null,null,1270
1237655748319641885,null,null,null,null,null,1271
1237659897251168761,null,null,null,null,null,1272
1237656564366705119,null,null,null,null,null,1273
1237665428638859473,null,null,null,null,null,1289
1237655108908417090,null,null,null,null,null,1290
1237655108371677306,null,null,null,null,null,1291
1237658303814893788,null,null,null,null,null,1292
1237658304351830096,null,null,null,null,null,1293
1237680122787790903,null,null,null,null,null,1304
1237679997159604374,null,null,null,null,null,1310
1237679997159145836,null,null,null,null,null,1311
1237678879937265749,null,null,null,null,null,1312
1237671139862184242,null,null,null,null,null,1332
1237664087540170973,null,null,null,null,null,1343
1237652942101414268,null,null,null,null,null,1370
1237679997693591726,null,null,null,null,null,1376
1237655494908182639,null,null,null,null,null,1382
1237666300555100185,null,null,null,null,null,1389
1237663271479017846,null,null,null,null,null,1392
1237663199006691170,null,null,null,null,null,1393
1237672841207939096,null,null,null,null,null,1399
1237667211046813838,null,null,null,null,null,1402
1237666300018229415,54833,3183,179,49.157567,-0.55304368,1403
1237672795569586335,54327,2630,447,1.074506,-3.703176,1404
1237666300018557031,null,null,null,null,null,1405
1237663783144390732,null,null,null,null,null,1406
1237666300554510348,53386,2068,75,47.79747,-0.06234,1407
1237672795569586186,54380,2624,458,1.043433,-3.669055,1408
1237667430629638341,null,null,null,null,null,1413
1237663531877138585,null,null,null,null,null,1422
1237667111719141595,null,null,null,null,null,1429
1237667112257454198,null,null,null,null,null,1430
1237654665438626026,null,null,null,null,null,1444
1237654652562440458,null,null,null,null,null,1448
1237668332561432705,null,null,null,null,null,1451
1237668333098500248,null,null,null,null,null,1452
1237654652025372773,null,null,null,null,null,1456
1237678825168896289,null,null,null,null,null,1471
1237678825706422464,null,null,null,null,null,1472
1237678777386991933,null,null,null,null,null,1473
1237674655833391595,null,null,null,null,null,1475
1237674655296651703,null,null,null,null,null,1480
1237674460407923176,null,null,null,null,null,1483
1237673708252299883,null,null,null,null,null,1486
1237674459871707724,null,null,null,null,null,1492
1237654602092773422,54526,2913,354,132.80912,3.683511,1495
1237658297911738405,null,null,null,null,null,1496
1237654601555968155,54526,2913,393,133.02288,3.237219,1498
1237660635984822708,null,null,null,null,null,1506
1237660343929930014,null,null,null,null,null,1507
1237656242235375785,null,null,null,null,null,1508
1237658304890208284,null,null,null,null,null,1514
1237655108909072396,null,null,null,null,null,1515
1237655109446271067,null,null,null,null,null,1516
1237658304889225394,null,null,null,null,null,1517
1237658304890077235,null,null,null,null,null,1518
1237678906783891487,null,null,null,null,null,1526
1237678807458382073,null,null,null,null,null,1551
1237678807458447376,null,null,null,null,null,1552
1237655463780548816,null,null,null,null,null,1553
1237655465927966726,null,null,null,null,null,1555
1237655349962998086,null,null,null,null,null,1557
1237665230522679370,null,null,null,null,null,1558
1237671691227627934,null,null,null,null,null,1559
1237671970401682586,null,null,null,null,null,1560
1237671970938683522,null,null,null,null,null,1561
1237671931208728640,null,null,null,null,null,1564
1237658492272050334,null,null,null,null,null,1565
1237658424630378585,null,null,null,null,null,1568
1237663232826998979,null,null,null,null,null,1569
1237663231225103378,null,null,null,null,null,1572
1237670445148277681,null,null,null,null,null,1589
1237648704600080850,null,null,null,null,null,1596
1237657241895895131,null,null,null,null,null,1612
1237657242432700508,null,null,null,null,null,1613
1237657242969244037,null,null,null,null,null,1614
1237657401345114208,null,null,null,null,null,1615
1237654879116984385,null,null,null,null,null,1619
1237654879116984473,null,null,null,null,null,1620
1237665429176516795,null,null,null,null,null,1637
1237665428639842546,null,null,null,null,null,1638
1237650760778580200,null,null,null,null,null,1643
1237678854163071406,null,null,null,null,null,1644
1237679253053898870,null,null,null,null,null,1645
1237658493889872009,null,null,null,null,null,1647
1237671123218202865,null,null,null,null,null,1658
1237678854163398681,null,null,null,null,null,1659
1237664286704992888,null,null,null,null,null,1663
1237671261193765188,null,null,null,null,null,1667
1237665428647247893,54557,2177,107,244.32103,16.339546,1683
1237653650773049510,null,null,null,null,null,1702
1237649919508480087,null,null,null,null,null,1703
1237666226438736131,null,null,null,null,null,1704
1237678860094210174,null,null,null,null,null,1705
1237678860094275703,null,null,null,null,null,1706
1237653651310444654,null,null,null,null,null,1707
1237652942093549571,null,null,null,null,null,1709
1237656241164058852,null,null,null,null,null,1710
1237656495105310808,null,null,null,null,null,1711
1237656494568636632,null,null,null,null,null,1712
1237652942093287578,null,null,null,null,null,1713
1237652942093287577,null,null,null,null,null,1714
1237656241700929644,53239,1893,73,341.12651,13.575075,1715
1237665442073477988,null,null,null,null,null,1722
1237663229617242629,null,null,null,null,null,1740
1237663229080175497,null,null,null,null,null,1741
1237673807039496253,null,null,null,null,null,1744
1237646646758670423,null,null,null,null,null,1759
1237680312300798108,null,null,null,null,null,1762
1237680311763599714,null,null,null,null,null,1763
1237666211933194126,null,null,null,null,null,1768
1237666184013480586,null,null,null,null,null,1769
1237680297269789184,null,null,null,null,null,1771
1237680270962327678,null,null,null,null,null,1772
1237645941298888730,null,null,null,null,null,1782
1237666185087090871,null,null,null,null,null,1784
1237668733071065101,null,null,null,null,null,1788
1237667253997142041,null,null,null,null,null,1793
1237667293727293560,null,null,null,null,null,1795
1237667292653223980,null,null,null,null,null,1796
1237680508259598696,null,null,null,null,null,1799
1237673705036316759,54417,2700,165,101.21793,37.195648,1800
1237679997696082147,null,null,null,null,null,1814
1237679998233280765,null,null,null,null,null,1815
1237679997158490162,null,null,null,null,null,1817
1237680474444792060,null,null,null,null,null,1823
1237673709328990511,null,null,null,null,null,1828
1237648721791615051,null,null,null,null,null,1841
1237648703524766078,null,null,null,null,null,1843
1237648704599294155,null,null,null,null,null,1845
1237674460951281899,null,null,null,null,null,1846
1237673709868220638,null,null,null,null,null,1849
1237655107300818961,null,null,null,null,null,1852
1237660635448475887,null,null,null,null,null,1875
1237660635448606926,null,null,null,null,null,1876
1237660343393779827,null,null,null,null,null,1877
1237661083202487158,null,null,null,null,null,1881
1237661055822332000,null,null,null,null,null,1892
1237661055285592331,null,null,null,null,null,1894
1237667113329819742,null,null,null,null,null,1913
1237678600244166831,null,null,null,null,null,1914
1237679168235634942,null,null,null,null,null,1917
1237663547437154386,null,null,null,null,null,1923
1237651496832860440,null,null,null,null,null,1929
1237653586333597772,null,null,null,null,null,1930
1237654389493203101,null,null,null,null,null,1931
1237663547437285437,null,null,null,null,null,1932
1237651497369206868,null,null,null,null,null,1933
1237655559329939782,null,null,null,null,null,1935
1237663231224578961,null,null,null,null,null,1937
1237663530257154276,null,null,null,null,null,1938
1237648704068911560,null,null,null,null,null,1940
1237668297678782620,null,null,null,null,null,1948
1237668270829273158,null,null,null,null,null,1949
1237668297142173863,null,null,null,null,null,1950
1237663267722166599,null,null,null,null,null,1961
1237663267184902177,null,null,null,null,null,1962
1237678858992222837,null,null,null,null,null,1971
1237671073835122824,null,null,null,null,null,1991
1237667206745883328,null,null,null,null,null,1992
1237661059574596384,null,null,null,null,null,1993
1237661055818925835,null,null,null,null,null,1994
1237652939937808551,null,null,null,null,null,1997
1237653651301073050,null,null,null,null,null,1998
1237656495116845070,null,null,null,null,null,1999
1237653651300876421,null,null,null,null,null,2000
1237656495117041931,54865,3198,225,8.0420389,14.582121,2001
1237669516363301019,null,null,null,null,null,2003
1237679006095441930,null,null,null,null,null,2004
1237669516363366454,null,null,null,null,null,2005
1237678778473119766,null,null,null,null,null,2007
1237661121852801662,null,null,null,null,null,2010
1237666464258786356,53709,2302,231,80.783347,61.556507,2014
1237672764983345298,null,null,null,null,null,2017
1237668756698826169,null,null,null,null,null,2018
1237668757235761401,null,null,null,null,null,2021
1237668728772165997,null,null,null,null,null,2024
1237671073835188376,null,null,null,null,null,2025
1237671073298514209,54523,2549,416,123.567,84.264642,2026
1237668734684562240,null,null,null,null,null,2029
1237671991879991456,null,null,null,null,null,2037
1237655499740479697,null,null,null,null,null,2038
1237658423541629046,null,null,null,null,null,2039
1237654602629447850,null,null,null,null,null,2040
1237654606388002900,null,null,null,null,null,2042
1237657220950524065,null,null,null,null,null,2044
1237653616934518842,null,null,null,null,null,2046
1237655369282879639,null,null,null,null,null,2047
1237653616933797989,null,null,null,null,null,2049
1237651190815392109,null,null,null,null,null,2056
1237673706654204071,null,null,null,null,null,2057
1237673706654204102,null,null,null,null,null,2058
1237654392177492089,null,null,null,null,null,2059
1237663232837157499,null,null,null,null,null,2060
1237663232837288429,null,null,null,null,null,2061
1237663232837156950,53262,1882,291,355.95495,38.574965,2062
1237663233374093655,null,null,null,null,null,2063
1237662193985323131,null,null,null,null,null,2070
1237671940354147031,null,null,null,null,null,2073
1237672027310920974,null,null,null,null,null,2080
1237666186176954722,null,null,null,null,null,2082
1237678806383394912,null,null,null,null,null,2085
1237671167242600490,54211,2690,497,166.97031,-16.11817,2086
1237680529199464577,null,null,null,null,null,2093
1237678580359102748,null,null,null,null,null,2105
1237666433654718907,null,null,null,null,null,2106
1237657242969571517,null,null,null,null,null,2108
1237657628979364125,null,null,null,null,null,2109
1237657629515644937,null,null,null,null,null,2110
1237657628978839587,null,null,null,null,null,2111
1237668298753179654,null,null,null,null,null,2125
1237667733984116853,null,null,null,null,null,2127
1237668271902687382,null,null,null,null,null,2128
1237655125013758079,null,null,null,null,null,2143
1237654881265254531,null,null,null,null,null,2144
1237655125551153327,null,null,null,null,null,2145
1237671067926070133,null,null,null,null,null,2147
1237670445147949607,null,null,null,null,null,2148
1237670445148146663,null,null,null,null,null,2149
1237674284322063696,null,null,null,null,null,2154
1237680268279021679,null,null,null,null,null,2159
1237680267205280060,null,null,null,null,null,2161
1237649920045154392,null,null,null,null,null,2166
1237680270965342364,null,null,null,null,null,2172
1237680500747862748,null,null,null,null,null,2186
1237646791700710232,null,null,null,null,null,2188
1237665103835562198,null,null,null,null,null,2191
1237676581588307534,null,null,null,null,null,2193
1237648721253368210,null,null,null,null,null,2194
1237656567583539205,null,null,null,null,null,2195
1237661967425929228,null,null,null,null,null,2197
1237656567046734261,null,null,null,null,null,2200
1237662194522390629,null,null,null,null,null,2205
1237648704061833725,null,null,null,null,null,2208
1237663542610100488,null,null,null,null,null,2212
1237656567046471957,null,null,null,null,null,2214
1237650761316892834,null,null,null,null,null,2216
1237650760243019944,null,null,null,null,null,2218
1237650760780152938,null,null,null,null,null,2219
1237665106504843369,null,null,null,null,null,2227
1237660344467587107,null,null,null,null,null,2228
1237662695967359114,null,null,null,null,null,2229
1237664869209014344,null,null,null,null,null,2230
1237662697041494631,null,null,null,null,null,2231
1237667247014084655,null,null,null,null,null,2235
1237667246477475948,null,null,null,null,null,2236
1237667246477410735,null,null,null,null,null,2240
1237665178990018669,null,null,null,null,null,2243
1237665350248431921,null,null,null,null,null,2244
1237673411899293947,null,null,null,null,null,2245
1237665372791832734,null,null,null,null,null,2246
1237665179527544855,null,null,null,null,null,2247
1237674655832866987,null,null,null,null,null,2252
1237667293726769208,null,null,null,null,null,2261
1237671255836852678,null,null,null,null,null,2263
1237667252924317711,null,null,null,null,null,2265
1237655349425864801,null,null,null,null,null,2266
1237667209974317152,null,null,null,null,null,2267
1237667142865125505,null,null,null,null,null,2270
1237667113330802754,null,null,null,null,null,2271
1237667142328057958,null,null,null,null,null,2274
1237673756041478797,null,null,null,null,null,2301
1237678880473088221,null,null,null,null,null,2307
1237678880473612474,null,null,null,null,null,2308
1237678880473874462,null,null,null,null,null,2309
1237671763704414457,null,null,null,null,null,2310
1237673738862265088,null,null,null,null,null,2319
1237680474981531957,null,null,null,null,null,2320
1237680474981663090,null,null,null,null,null,2321
1237680475518337491,null,null,null,null,null,2322
1237680475518468308,null,null,null,null,null,2325
1237658303280447575,null,null,null,null,null,2327
1237657222560743591,null,null,null,null,null,2328
1237657222560743587,null,null,null,null,null,2329
1237655107300098083,null,null,null,null,null,2330
1237658302206050338,null,null,null,null,null,2332
1237654606942699534,null,null,null,null,null,2335
1237648720169599130,null,null,null,null,null,2344
1237680272035873209,null,null,null,null,null,2351
1237680246803988929,null,null,null,null,null,2352
1237680268278825449,null,null,null,null,null,2354
1237680272035611092,null,null,null,null,null,2355
1237674460945121644,null,null,null,null,null,2357
1237674460408513064,null,null,null,null,null,2359
1237674460408446989,null,null,null,null,null,2360
1237674460408185705,null,null,null,null,null,2366
1237679168772309012,null,null,null,null,null,2378
1237661816023744537,null,null,null,null,null,2385
1237658628623171760,null,null,null,null,null,2386
1237658628623499401,null,null,null,null,null,2387
1237671763177767046,null,null,null,null,null,2402
1237651191889264724,null,null,null,null,null,2408
1237651191352393820,null,null,null,null,null,2410
1237651251480166450,null,null,null,null,null,2412
1237651191352656063,null,null,null,null,null,2413
1237679504323969073,null,null,null,null,null,2425
1237671969864548655,null,null,null,null,null,2439
1237671123755991345,null,null,null,null,null,2459
1237671260657549478,null,null,null,null,null,2460
1237667782826196996,null,null,null,null,null,2462
1237667735574347887,null,null,null,null,null,2463
1237661388140839254,null,null,null,null,null,2481
1237659144021213347,null,null,null,null,null,2482
1237674654755127653,null,null,null,null,null,2483
1237671990814244916,null,null,null,null,null,2493
1237658491745665143,null,null,null,null,null,2517
1237657775546433604,null,null,null,null,null,2518
1237657630053433404,null,null,null,null,null,2519
1237657630589911215,null,null,null,null,null,2520
1237655550744593023,null,null,null,null,null,2521
1237654653100294376,null,null,null,null,null,2522
1237657596224471125,54115,2670,379,124.10989,39.205576,2523
1237654652025897129,null,null,null,null,null,2525
1237648705142915212,null,null,null,null,null,2528
1237678846647599590,null,null,null,null,null,2536
1237669680109125641,null,null,null,null,null,2546
1237669680109453357,null,null,null,null,null,2548
