obj_id,MJD,PLATE,FIBERID,ra,dec,index1
1237678859556618280,null,null,null,null,null,1025
1237668297142632659,null,null,null,null,null,1028
1237668350820024505,54232,2746,367,214.51639,16.279568,1029
1237658491744813180,null,null,null,null,null,1036
1237658491744944233,null,null,null,null,null,1037
1237661972795883597,null,null,null,null,null,1039
1237657611262492723,52373,908,282,165.1259,55.377219,1041
1237657611799822488,null,null,null,null,null,1042
1237657220950851753,null,null,null,null,null,1043
1237657611799363721,null,null,null,null,null,1045
1237659236363340207,null,null,null,null,null,1046
1237662196135297128,null,null,null,null,null,1074
1237661871865004062,null,null,null,null,null,1076
1237668689048635743,null,null,null,null,null,1103
1237649920582484164,null,null,null,null,null,1106
1237649954407448600,null,null,null,null,null,1108
1237653651847446695,null,null,null,null,null,1109
1237649954407383102,51877,430,558,28.673934,14.052219,1111
1237680307470926241,null,null,null,null,null,1115
1237663230697538151,null,null,null,null,null,1118
1237680303713026201,null,null,null,null,null,1119
1237680331630510129,null,null,null,null,null,1121
1237680507187888525,null,null,null,null,null,1124
1237680473909821761,null,null,null,null,null,1125
1237648704062226866,null,null,null,null,null,1136
1237655693556515023,51663,315,60,235.14429,-0.76092496,1138
1237648720717611363,null,null,null,null,null,1139
1237666463722636534,null,null,null,null,null,1144
1237667782831440018,null,null,null,null,null,1153
1237667735041933380,null,null,null,null,null,1154
1237667781757566980,null,null,null,null,null,1155
1237667782831440026,null,null,null,null,null,1156
1237671072224968953,null,null,null,null,null,1157
1237671073835581678,null,null,null,null,null,1158
1237671073298776091,null,null,null,null,null,1159
1237671688005156943,null,null,null,null,null,1161
1237667206746014222,null,null,null,null,null,1166
1237666463722439654,null,null,null,null,null,1169
1237667206746407778,null,null,null,null,null,1171
1237666463722897663,null,null,null,null,null,1174
1237667206209339492,null,null,null,null,null,1175
1237678879928091340,null,null,null,null,null,1185
1237661353777233941,52379,909,435,168.86979,57.023714,1194
1237651496832532773,null,null,null,null,null,1195
1237657222562054388,null,null,null,null,null,1196
1237661353777234010,null,null,null,null,null,1197
1237665549975814453,null,null,null,null,null,1198
1237680192040140918,null,null,null,null,null,1201
1237661055819055568,null,null,null,null,null,1202
1237657221488050303,null,null,null,null,null,1203
1237657775544205440,52668,1200,538,137.85285,42.048847,1205
1237651272957952060,51884,438,485,121.44937,47.338276,1208
1237657776618012868,null,null,null,null,null,1209
1237651496832401478,null,null,null,null,null,1210
1237657776618144040,null,null,null,null,null,1211
1237680192040206602,null,null,null,null,null,1213
1237665533335830823,53880,2208,312,245.17977,15.804031,1215
1237661055282053303,null,null,null,null,null,1219
1237646798134379169,null,null,null,null,null,1222
1237655748856381489,null,null,null,null,null,1237
1237674286473676360,null,null,null,null,null,1238
1237654386803605640,null,null,null,null,null,1246
1237673703969653065,null,null,null,null,null,1247
1237654390030729591,52205,546,51,123.4023,41.427822,1248
1237653589019066494,51876,437,11,121.2459,41.962468,1250
1237667245937721350,null,null,null,null,null,1254
1237667245938311170,null,null,null,null,null,1255
1237667245400981573,null,null,null,null,null,1256
1237669696766804032,null,null,null,null,null,1263
1237669516362514621,null,null,null,null,null,1264
1237668728235426131,null,null,null,null,null,1270
1237655748319641885,null,null,null,null,null,1271
1237659897251168761,null,null,null,null,null,1272
1237656564366705119,null,null,null,null,null,1273
1237665428638859473,null,null,null,null,null,1289
1237655108908417090,52411,947,486,157.12566,57.372565,1290
1237655108371677306,null,null,null,null,null,1291
1237658303814893788,null,null,null,null,null,1292
1237658304351830096,null,null,null,null,null,1293
1237680122787790903,null,null,null,null,null,1304
1237679997159604374,null,null,null,null,null,1310
1237679997159145836,null,null,null,null,null,1311
1237678879937265749,null,null,null,null,null,1312
1237671139862184242,null,null,null,null,null,1332
1237664087540170973,null,null,null,null,null,1343
1237652942101414268,null,null,null,null,null,1370
1237679997693591726,null,null,null,null,null,1376
1237655494908182639,52721,914,514,208.79118,-2.085181,1382
1237666300555100185,52258,412,39,49.177753,-0.13795271,1389
1237663271479017846,null,null,null,null,null,1392
1237663199006691170,null,null,null,null,null,1393
1237672841207939096,null,null,null,null,null,1399
1237667211046813838,53700,2286,429,136.59208,20.597547,1402
1237666300018229415,51929,413,227,49.157557,-0.55302789,1403
1237672795569586335,null,null,null,null,null,1404
1237666300018557031,null,null,null,null,null,1405
1237663783144390732,null,null,null,null,null,1406
1237666300554510348,null,null,null,null,null,1407
1237672795569586186,null,null,null,null,null,1408
1237667430629638341,null,null,null,null,null,1413
1237663531877138585,54474,1878,20,145.54044,66.011936,1422
1237667111719141595,53683,2282,223,133.92272,21.081093,1429
1237667112257454198,53705,2287,269,136.94957,22.709173,1430
1237654665438626026,null,null,null,null,null,1444
1237654652562440458,null,null,null,null,null,1448
1237668332561432705,null,null,null,null,null,1451
1237668333098500248,null,null,null,null,null,1452
1237654652025372773,52253,758,605,122.97292,38.299411,1456
1237678825168896289,null,null,null,null,null,1471
1237678825706422464,null,null,null,null,null,1472
1237678777386991933,null,null,null,null,null,1473
1237674655833391595,null,null,null,null,null,1475
1237674655296651703,null,null,null,null,null,1480
1237674460407923176,null,null,null,null,null,1483
1237673708252299883,null,null,null,null,null,1486
1237674459871707724,null,null,null,null,null,1492
1237654602092773422,52225,565,331,132.80913,3.6835113,1495
1237658297911738405,null,null,null,null,null,1496
1237654601555968155,52225,565,398,133.02289,3.2372151,1498
1237660635984822708,null,null,null,null,null,1506
1237660343929930014,null,null,null,null,null,1507
1237656242235375785,null,null,null,null,null,1508
1237658304890208284,52295,561,121,161.89587,59.213604,1514
1237655108909072396,52428,948,423,159.52551,57.979406,1515
1237655109446271067,52428,948,444,160.5178,58.563254,1516
1237658304889225394,52411,947,568,158.14116,58.242053,1517
1237658304890077235,52427,949,323,161.49641,59.080088,1518
1237678906783891487,null,null,null,null,null,1526
1237678807458382073,null,null,null,null,null,1551
1237678807458447376,null,null,null,null,null,1552
1237655463780548816,52378,795,319,232.05018,51.579212,1553
1237655465927966726,52378,795,591,233.58595,53.036775,1555
1237655349962998086,null,null,null,null,null,1557
1237665230522679370,null,null,null,null,null,1558
1237671691227627934,54585,2968,110,243.75858,18.321225,1559
1237671970401682586,null,null,null,null,null,1560
1237671970938683522,null,null,null,null,null,1561
1237671931208728640,null,null,null,null,null,1564
1237658492272050334,null,null,null,null,null,1565
1237658424630378585,null,null,null,null,null,1568
1237663232826998979,null,null,null,null,null,1569
1237663231225103378,null,null,null,null,null,1572
1237670445148277681,null,null,null,null,null,1589
1237648704600080850,null,null,null,null,null,1596
1237657241895895131,null,null,null,null,null,1612
1237657242432700508,52312,832,188,138.32618,44.132383,1613
1237657242969244037,null,null,null,null,null,1614
1237657401345114208,52294,831,608,137.47391,43.729619,1615
1237654879116984385,null,null,null,null,null,1619
1237654879116984473,null,null,null,null,null,1620
1237665429176516795,53874,2152,12,227.5513,23.403415,1637
1237665428639842546,null,null,null,null,null,1638
1237650760778580200,null,null,null,null,null,1643
1237678854163071406,null,null,null,null,null,1644
1237679253053898870,null,null,null,null,null,1645
1237658493889872009,52733,1227,610,179.75108,11.001427,1647
1237671123218202865,null,null,null,null,null,1658
1237678854163398681,null,null,null,null,null,1659
1237664286704992888,null,null,null,null,null,1663
1237671261193765188,54081,2570,560,122.42851,8.1481982,1667
1237665428647247893,53918,2198,541,244.32103,16.339546,1683
1237653650773049510,51877,430,243,27.849056,12.955218,1702
1237649919508480087,null,null,null,null,null,1703
1237666226438736131,null,null,null,null,null,1704
1237678860094210174,null,null,null,null,null,1705
1237678860094275703,null,null,null,null,null,1706
1237653651310444654,51900,427,320,29.123263,13.295763,1707
1237652942093549571,null,null,null,null,null,1709
1237656241164058852,52520,739,28,341.18593,13.089328,1710
1237656495105310808,52520,739,118,340.38298,13.279073,1711
1237656494568636632,null,null,null,null,null,1712
1237652942093287578,null,null,null,null,null,1713
1237652942093287577,null,null,null,null,null,1714
1237656241700929644,52263,740,264,341.1265,13.5751,1715
1237665442073477988,null,null,null,null,null,1722
1237663229617242629,null,null,null,null,null,1740
1237663229080175497,null,null,null,null,null,1741
1237673807039496253,null,null,null,null,null,1744
1237646646758670423,null,null,null,null,null,1759
1237680312300798108,null,null,null,null,null,1762
1237680311763599714,null,null,null,null,null,1763
1237666211933194126,null,null,null,null,null,1768
1237666184013480586,null,null,null,null,null,1769
1237680297269789184,null,null,null,null,null,1771
1237680270962327678,null,null,null,null,null,1772
1237645941298888730,null,null,null,null,null,1782
1237666185087090871,null,null,null,null,null,1784
1237668733071065101,null,null,null,null,null,1788
1237667253997142041,53699,2288,321,138.15972,21.535067,1793
1237667293727293560,null,null,null,null,null,1795
1237667292653223980,53708,2289,291,140.70812,20.129748,1796
1237680508259598696,null,null,null,null,null,1799
1237673705036316759,null,null,null,null,null,1800
1237679997696082147,null,null,null,null,null,1814
1237679998233280765,null,null,null,null,null,1815
1237679997158490162,null,null,null,null,null,1817
1237680474444792060,null,null,null,null,null,1823
1237673709328990511,null,null,null,null,null,1828
1237648721791615051,null,null,null,null,null,1841
1237648703524766078,51641,314,304,232.36853,-0.64989649,1843
1237648704599294155,null,null,null,null,null,1845
1237674460951281899,null,null,null,null,null,1846
1237673709868220638,51929,470,608,136.8621,1.2629969,1849
1237655107300818961,null,null,null,null,null,1852
1237660635448475887,null,null,null,null,null,1875
1237660635448606926,52701,1210,295,131.32208,32.835811,1876
1237660343393779827,null,null,null,null,null,1877
1237661083202487158,null,null,null,null,null,1881
1237661055822332000,null,null,null,null,null,1892
1237661055285592331,null,null,null,null,null,1894
1237667113329819742,53683,2282,379,133.47295,22.274734,1913
1237678600244166831,null,null,null,null,null,1914
1237679168235634942,null,null,null,null,null,1917
1237663547437154386,53089,1779,508,120.1213,49.186724,1923
1237651496832860440,51884,438,401,121.40176,48.358244,1929
1237653586333597772,null,null,null,null,null,1930
1237654389493203101,null,null,null,null,null,1931
1237663547437285437,null,null,null,null,null,1932
1237651497369206868,53089,1779,55,119.8739,47.585986,1933
1237655559329939782,51671,348,144,249.11533,-0.49729989,1935
1237663231224578961,null,null,null,null,null,1937
1237663530257154276,null,null,null,null,null,1938
1237648704068911560,null,null,null,null,null,1940
1237668297678782620,null,null,null,null,null,1948
1237668270829273158,null,null,null,null,null,1949
1237668297142173863,null,null,null,null,null,1950
1237663267722166599,null,null,null,null,null,1961
1237663267184902177,null,null,null,null,null,1962
1237678858992222837,null,null,null,null,null,1971
1237671073835122824,null,null,null,null,null,1991
1237667206745883328,null,null,null,null,null,1992
1237661059574596384,null,null,null,null,null,1993
1237661055818925835,null,null,null,null,null,1994
1237652939937808551,null,null,null,null,null,1997
1237653651301073050,51821,417,308,7.0214392,14.387382,1998
1237656495116845070,null,null,null,null,null,1999
1237653651300876421,null,null,null,null,null,2000
1237656495117041931,null,null,null,null,null,2001
1237669516363301019,null,null,null,null,null,2003
1237679006095441930,null,null,null,null,null,2004
1237669516363366454,null,null,null,null,null,2005
1237678778473119766,null,null,null,null,null,2007
1237661121852801662,null,null,null,null,null,2010
1237666464258786356,null,null,null,null,null,2014
1237672764983345298,null,null,null,null,null,2017
1237668756698826169,null,null,null,null,null,2018
1237668757235761401,null,null,null,null,null,2021
1237668728772165997,null,null,null,null,null,2024
1237671073835188376,null,null,null,null,null,2025
1237671073298514209,null,null,null,null,null,2026
1237668734684562240,null,null,null,null,null,2029
1237671991879991456,null,null,null,null,null,2037
1237655499740479697,52721,914,453,208.86362,-1.5707749,2038
1237658423541629046,null,null,null,null,null,2039
1237654602629447850,null,null,null,null,null,2040
1237654606388002900,null,null,null,null,null,2042
1237657220950524065,52373,908,181,166.2512,55.764692,2044
1237653616934518842,null,null,null,null,null,2046
1237655369282879639,null,null,null,null,null,2047
1237653616933797989,null,null,null,null,null,2049
1237651190815392109,51882,435,602,119.76136,41.443784,2056
1237673706654204071,null,null,null,null,null,2057
1237673706654204102,51876,437,586,121.82382,43.211606,2058
1237654392177492089,null,null,null,null,null,2059
1237663232837157499,null,null,null,null,null,2060
1237663232837288429,null,null,null,null,null,2061
1237663232837156950,null,null,null,null,null,2062
1237663233374093655,null,null,null,null,null,2063
1237662193985323131,53055,1443,302,171.81178,41.293787,2070
1237671940354147031,null,null,null,null,null,2073
1237672027310920974,null,null,null,null,null,2080
1237666186176954722,null,null,null,null,null,2082
1237678806383394912,null,null,null,null,null,2085
1237671167242600490,null,null,null,null,null,2086
1237680529199464577,null,null,null,null,null,2093
1237678580359102748,null,null,null,null,null,2105
1237666433654718907,null,null,null,null,null,2106
1237657242969571517,null,null,null,null,null,2108
1237657628979364125,null,null,null,null,null,2109
1237657629515644937,52674,1201,539,140.26717,42.845721,2110
1237657628978839587,null,null,null,null,null,2111
1237668298753179654,54534,2759,422,214.40831,18.093834,2125
1237667733984116853,null,null,null,null,null,2127
1237668271902687382,null,null,null,null,null,2128
1237655125013758079,null,null,null,null,null,2143
1237654881265254531,null,null,null,null,null,2144
1237655125551153327,null,null,null,null,null,2145
1237671067926070133,null,null,null,null,null,2147
1237670445147949607,null,null,null,null,null,2148
1237670445148146663,null,null,null,null,null,2149
1237674284322063696,null,null,null,null,null,2154
1237680268279021679,null,null,null,null,null,2159
1237680267205280060,null,null,null,null,null,2161
1237649920045154392,null,null,null,null,null,2166
1237680270965342364,null,null,null,null,null,2172
1237680500747862748,null,null,null,null,null,2186
1237646791700710232,null,null,null,null,null,2188
1237665103835562198,null,null,null,null,null,2191
1237676581588307534,null,null,null,null,null,2193
1237648721253368210,null,null,null,null,null,2194
1237656567583539205,null,null,null,null,null,2195
1237661967425929228,53084,1440,623,172.03334,41.836872,2197
1237656567046734261,null,null,null,null,null,2200
1237662194522390629,null,null,null,null,null,2205
1237648704061833725,null,null,null,null,null,2208
1237663542610100488,51788,373,106,332.29717,-0.59530646,2212
1237656567046471957,null,null,null,null,null,2214
1237650761316892834,52368,331,199,180.22728,-2.8519463,2216
1237650760243019944,52368,331,245,179.82449,-3.5893273,2218
1237650760780152938,null,null,null,null,null,2219
1237665106504843369,54586,2969,615,245.52132,18.832591,2227
1237660344467587107,52674,1209,527,130.76311,33.208071,2228
1237662695967359114,54589,2970,497,245.93185,19.100829,2229
1237664869209014344,null,null,null,null,null,2230
1237662697041494631,null,null,null,null,null,2231
1237667247014084655,null,null,null,null,null,2235
1237667246477475948,null,null,null,null,null,2236
1237667246477410735,null,null,null,null,null,2240
1237665178990018669,null,null,null,null,null,2243
1237665350248431921,null,null,null,null,null,2244
1237673411899293947,null,null,null,null,null,2245
1237665372791832734,null,null,null,null,null,2246
1237665179527544855,54209,2158,417,229.87563,24.167605,2247
1237674655832866987,null,null,null,null,null,2252
1237667293726769208,53727,2290,218,139.99423,20.67256,2261
1237671255836852678,null,null,null,null,null,2263
1237667252924317711,53708,2289,341,140.64237,21.361936,2265
1237655349425864801,52376,794,563,232.30074,53.59218,2266
1237667209974317152,null,null,null,null,null,2267
1237667142865125505,null,null,null,null,null,2270
1237667113330802754,53708,2284,411,135.74261,23.111171,2271
1237667142328057958,53683,2282,612,135.18026,22.231925,2274
1237673756041478797,null,null,null,null,null,2301
1237678880473088221,null,null,null,null,null,2307
1237678880473612474,null,null,null,null,null,2308
1237678880473874462,null,null,null,null,null,2309
1237671763704414457,null,null,null,null,null,2310
1237673738862265088,null,null,null,null,null,2319
1237680474981531957,null,null,null,null,null,2320
1237680474981663090,null,null,null,null,null,2321
1237680475518337491,null,null,null,null,null,2322
1237680475518468308,null,null,null,null,null,2325
1237658303280447575,52378,950,198,166.27478,58.517517,2327
1237657222560743591,null,null,null,null,null,2328
1237657222560743587,null,null,null,null,null,2329
1237655107300098083,52378,950,53,167.14489,57.900941,2330
1237658302206050338,52427,949,99,164.17383,57.246927,2332
1237654606942699534,null,null,null,null,null,2335
1237648720169599130,null,null,null,null,null,2344
1237680272035873209,null,null,null,null,null,2351
1237680246803988929,null,null,null,null,null,2352
1237680268278825449,null,null,null,null,null,2354
1237680272035611092,null,null,null,null,null,2355
